,source,target,weight
5972,RpoD,sibE,1
5973,RpoD,sixA,1
5974,RpoD,slp,1
5975,RpoD,sodA,1
5976,RpoD,sodB,1
5977,RpoD,sokB,1
5978,RpoD,sokC,1
5979,RpoD,soxR,1
5980,RpoD,soxS,1
5981,RpoD,speD,1
5982,RpoD,speE,1
5983,RpoD,spy,1
5984,RpoD,sraG,1
5985,RpoD,srkA,1
5986,RpoD,srlA,1
5987,RpoD,srlB,1
5988,RpoD,srlD,1
5989,RpoD,srlE,1
5990,RpoD,srlR,1
5991,RpoD,sroD,1
5992,RpoD,ssb,1
5993,RpoD,ssnA,1
5994,RpoD,ssrA,1
5995,RpoD,ssrS,1
5996,RpoD,ssuA,1
5997,RpoD,ssuB,1
5998,RpoD,ssuC,1
5999,RpoD,ssuD,1
6000,RpoD,ssuE,1
6001,RpoD,stpA,1
6002,RpoD,sucA,1
6003,RpoD,sucB,1
6004,RpoD,sucC,1
6005,RpoD,sucD,1
6006,RpoD,sufA,1
6007,RpoD,sufB,1
6008,RpoD,sufC,1
6009,RpoD,sufD,1
6010,RpoD,sufE,1
6011,RpoD,sufS,1
6012,RpoD,sulA,1
6013,RpoD,sutR,1
6014,RpoD,sxy,1
6015,RpoD,symR,1
6016,RpoD,tcyJ,1
6017,RpoD,tdh,1
6018,RpoD,tff,1
6019,RpoD,thrA,1
6020,RpoD,thrB,1
6021,RpoD,thrC,1
6022,RpoD,thrL,1
6023,RpoD,thrV,1
6024,RpoD,thyA,1
6025,RpoD,tnaA,1
6026,RpoD,tnaB,1
6027,RpoD,tnaC,1
6028,RpoD,tomB,1
6029,RpoD,tonB,1
6030,RpoD,topA,1
6031,RpoD,torA,1
6032,RpoD,torC,1
6033,RpoD,torD,1
6034,RpoD,torR,1
6035,RpoD,tpr,1
6036,RpoD,tpx,1
6037,RpoD,treB,1
6038,RpoD,treC,1
6039,RpoD,treR,1
6040,RpoD,trmD,1
6041,RpoD,trpA,1
6042,RpoD,trpB,1
6043,RpoD,trpC,1
6044,RpoD,trpD,1
6045,RpoD,trpE,1
6046,RpoD,trpL,1
6047,RpoD,trpR,1
6048,RpoD,trpS,1
6049,RpoD,truB,1
6050,RpoD,trxA,1
6051,RpoD,trxC,1
6052,RpoD,tsaE,1
6053,RpoD,tsf,1
6054,RpoD,tsx,1
6055,RpoD,tufA,1
6056,RpoD,tyrA,1
6057,RpoD,tyrB,1
6058,RpoD,tyrP,1
6059,RpoD,tyrR,1
6060,RpoD,tyrT,1
6061,RpoD,tyrV,1
6062,RpoD,ubiH,1
6063,RpoD,ubiI,1
6064,RpoD,ubiX,1
6065,RpoD,udp,1
6066,RpoD,ugpA,1
6067,RpoD,ugpB,1
6068,RpoD,ugpC,1
6069,RpoD,ugpE,1
6070,RpoD,ugpQ,1
6071,RpoD,uhpT,1
6072,RpoD,uhpU,1
6073,RpoD,ulaA,1
6074,RpoD,ulaB,1
6075,RpoD,ulaC,1
6076,RpoD,ulaD,1
6077,RpoD,ulaE,1
6078,RpoD,ulaF,1
6079,RpoD,umpG,1
6080,RpoD,umpH,1
6081,RpoD,umuC,1
6082,RpoD,umuD,1
6083,RpoD,upp,1
6084,RpoD,uraA,1
6085,RpoD,uspA,1
6086,RpoD,uvrA,1
6087,RpoD,uvrB,1
6088,RpoD,uvrC,1
6089,RpoD,uvrD,1
6090,RpoD,uvrY,1
6091,RpoD,uxaB,1
6092,RpoD,uxuA,1
6093,RpoD,uxuB,1
6094,RpoD,valS,1
6095,RpoD,valV,1
6096,RpoD,valW,1
6097,RpoD,waaA,1
6098,RpoD,waaB,1
6099,RpoD,waaC,1
6100,RpoD,waaF,1
6101,RpoD,waaG,1
6102,RpoD,waaJ,1
6103,RpoD,waaL,1
6104,RpoD,waaO,1
6105,RpoD,waaP,1
6106,RpoD,waaQ,1
6107,RpoD,waaS,1
6108,RpoD,waaU,1
6109,RpoD,waaY,1
6110,RpoD,waaZ,1
6111,RpoD,wcaA,1
6112,RpoD,wcaB,1
6113,RpoD,wza,1
6114,RpoD,wzb,1
6115,RpoD,wzc,1
6116,RpoD,xapA,1
6117,RpoD,xapB,1
6118,RpoD,xapR,1
6119,RpoD,xerC,1
6120,RpoD,yacC,1
6121,RpoD,yadS,1
6122,RpoD,yadV,1
6123,RpoD,yaiA,1
6124,RpoD,yajG,1
6125,RpoD,ybdZ,1
6126,RpoD,ybhL,1
6127,RpoD,ybjC,1
6128,RpoD,ycaR,1
6129,RpoD,yccA,1
6130,RpoD,ycgZ,1
6131,RpoD,ychA,1
6132,RpoD,ychF,1
6133,RpoD,ychH,1
6134,RpoD,ychQ,1
6135,RpoD,yciH,1
6136,RpoD,yciX,1
6137,RpoD,ydeM,1
6138,RpoD,ydeN,1
6139,RpoD,ydeO,1
6140,RpoD,ydeP,1
6141,RpoD,ydfA,1
6142,RpoD,ydfB,1
6143,RpoD,ydfC,1
6144,RpoD,ydfW,1
6145,RpoD,ydfX,1
6146,RpoD,yeaR,1
6147,RpoD,yebE,1
6148,RpoD,yefM,1
6149,RpoD,yegR,1
6150,RpoD,yegZ,1
6151,RpoD,yehF,1
6152,RpoD,yfaE,1
6153,RpoD,yfdE,1
6154,RpoD,yfdV,1
6155,RpoD,yfdX,1
6156,RpoD,yfgG,1
6157,RpoD,yfiB,1
6158,RpoD,yfiR,1
6159,RpoD,ygeA,1
6160,RpoD,ygfB,1
6161,RpoD,yhbE,1
6162,RpoD,yhdT,1
6163,RpoD,yhfA,1
6164,RpoD,yhiD,1
6165,RpoD,yhjR,1
6166,RpoD,yhjX,1
6167,RpoD,yiaK,1
6168,RpoD,yiaL,1
6169,RpoD,yiaM,1
6170,RpoD,yiaN,1
6171,RpoD,yiaO,1
6172,RpoD,yibN,1
6173,RpoD,yigA,1
6174,RpoD,yigB,1
6175,RpoD,yihI,1
6176,RpoD,yihS,1
6177,RpoD,yihT,1
6178,RpoD,yihU,1
6179,RpoD,yihV,1
6180,RpoD,yjbE,1
6181,RpoD,yjbF,1
6182,RpoD,yjbG,1
6183,RpoD,yjbH,1
6184,RpoD,yjeV,1
6185,RpoD,yjjQ,1
6186,RpoD,yjjZ,1
6187,RpoD,ykgR,1
6188,RpoD,yliM,1
6189,RpoD,ymgA,1
6190,RpoD,ymgC,1
6191,RpoD,ymiA,1
6192,RpoD,ymiC,1
6193,RpoD,ynfE,1
6194,RpoD,ynfF,1
6195,RpoD,ynfG,1
6196,RpoD,ynfH,1
6197,RpoD,yoaE,1
6198,RpoD,yoaG,1
6199,RpoD,yobF,1
6200,RpoD,yoeB,1
6201,RpoD,yqhD,1
6202,RpoD,yqjA,1
6203,RpoD,yrbG,1
6204,RpoD,yrbN,1
6205,RpoD,ytiC,1
6206,RpoD,ytiD,1
6207,RpoD,zinT,1
6208,RpoD,zntA,1
6209,RpoD,znuB,1
